teamcolor_id,stage,stat_code,stat_name,value,raw_effect
40683,1,jumping,점프,3,점프 +3
40683,1,longpassing,긴 패스,2,긴 패스 +2
40684,1,balance,밸런스,2,밸런스 +2
40684,1,crossing,크로스,3,크로스 +3
40684,1,headingaccuracy,헤더,2,헤더 +2
40684,1,jumping,점프,3,점프 +3
40685,1,finishing,골 결정력,2,골 결정력 +2
40685,1,reactions,반응 속도,3,반응 속도 +3
40685,1,shortpassing,짧은 패스,3,짧은 패스 +3
40685,1,stamina,스태미너,2,스태미너 +2
40686,1,dribbling,드리블,2,드리블 +2
40686,1,longshots,중거리 슛,2,중거리 슛 +2
40686,1,positioning,위치 선정,3,위치 선정 +3
40686,1,vision,시야,3,시야 +3
40687,1,composure,침착성,2,침착성 +2
40687,1,positioning,위치 선정,2,위치 선정 +2
40687,1,shortpassing,짧은 패스,3,짧은 패스 +3
40687,1,vision,시야,3,시야 +3
40688,1,balance,밸런스,2,밸런스 +2
40688,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40688,1,crossing,크로스,2,크로스 +2
40688,1,finishing,골 결정력,3,골 결정력 +3
40689,1,dribbling,드리블,2,드리블 +2
40689,1,finishing,골 결정력,3,골 결정력 +3
40689,1,positioning,위치 선정,3,위치 선정 +3
40689,1,sprintspeed,속력,2,속력 +2
40690,1,crossing,크로스,2,크로스 +2
40690,1,longshots,중거리 슛,3,중거리 슛 +3
40690,1,positioning,위치 선정,2,위치 선정 +2
40690,1,shotpower,슛 파워,3,슛 파워 +3
40691,1,dribbling,드리블,2,드리블 +2
40691,1,interceptions,가로채기,2,가로채기 +2
40691,1,jumping,점프,3,점프 +3
40691,1,stamina,스태미너,3,스태미너 +3
40692,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40692,1,composure,침착성,2,침착성 +2
40692,1,finishing,골 결정력,2,골 결정력 +2
40692,1,shortpassing,짧은 패스,3,짧은 패스 +3
40693,1,composure,침착성,2,침착성 +2
40693,1,interceptions,가로채기,3,가로채기 +3
40693,1,stamina,스태미너,3,스태미너 +3
40693,1,strength,몸싸움,2,몸싸움 +2
40694,1,agility,민첩성,3,민첩성 +3
40694,1,composure,침착성,2,침착성 +2
40694,1,stamina,스태미너,3,스태미너 +3
40694,1,standingtackle,태클,2,태클 +2
40695,1,finishing,골 결정력,2,골 결정력 +2
40695,1,interceptions,가로채기,3,가로채기 +3
40695,1,standingtackle,태클,3,태클 +3
40695,1,vision,시야,2,시야 +2
40696,1,composure,침착성,2,침착성 +2
40696,1,longpassing,긴 패스,3,긴 패스 +3
40696,1,positioning,위치 선정,3,위치 선정 +3
40696,1,shortpassing,짧은 패스,2,짧은 패스 +2
40697,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40697,1,composure,침착성,2,침착성 +2
40697,1,dribbling,드리블,3,드리블 +3
40697,1,positioning,위치 선정,3,위치 선정 +3
40698,1,acceleration,가속력,3,가속력 +3
40698,1,crossing,크로스,2,크로스 +2
40698,1,dribbling,드리블,3,드리블 +3
40698,1,finishing,골 결정력,2,골 결정력 +2
40699,1,longpassing,긴 패스,2,긴 패스 +2
40699,1,marking,대인 수비,3,대인 수비 +3
40699,1,stamina,스태미너,2,스태미너 +2
40699,1,standingtackle,태클,3,태클 +3
40700,1,acceleration,가속력,3,가속력 +3
40700,1,aggression,적극성,2,적극성 +2
40700,1,agility,민첩성,3,민첩성 +3
40700,1,stamina,스태미너,2,스태미너 +2
40701,1,interceptions,가로채기,3,가로채기 +3
40701,1,longpassing,긴 패스,2,긴 패스 +2
40701,1,positioning,위치 선정,2,위치 선정 +2
40701,1,standingtackle,태클,3,태클 +3
40702,1,acceleration,가속력,3,가속력 +3
40702,1,agility,민첩성,2,민첩성 +2
40702,1,positioning,위치 선정,2,위치 선정 +2
40702,1,sprintspeed,속력,3,속력 +3
40703,1,aggression,적극성,2,적극성 +2
40703,1,agility,민첩성,2,민첩성 +2
40703,1,interceptions,가로채기,3,가로채기 +3
40703,1,strength,몸싸움,3,몸싸움 +3
40704,1,aggression,적극성,2,적극성 +2
40704,1,headingaccuracy,헤더,3,헤더 +3
40704,1,standingtackle,태클,3,태클 +3
40704,1,strength,몸싸움,2,몸싸움 +2
40705,1,balance,밸런스,2,밸런스 +2
40705,1,curve,커브,2,커브 +2
40705,1,finishing,골 결정력,3,골 결정력 +3
40705,1,vision,시야,3,시야 +3
40706,1,balance,밸런스,2,밸런스 +2
40706,1,finishing,골 결정력,2,골 결정력 +2
40706,1,positioning,위치 선정,3,위치 선정 +3
40706,1,sprintspeed,속력,3,속력 +3
40707,1,dribbling,드리블,3,드리블 +3
40707,1,longshots,중거리 슛,3,중거리 슛 +3
40707,1,marking,대인 수비,2,대인 수비 +2
40707,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40708,1,marking,대인 수비,2,대인 수비 +2
40708,1,reactions,반응 속도,3,반응 속도 +3
40708,1,standingtackle,태클,3,태클 +3
40708,1,strength,몸싸움,2,몸싸움 +2
40709,1,agility,민첩성,3,민첩성 +3
40709,1,dribbling,드리블,3,드리블 +3
40709,1,headingaccuracy,헤더,2,헤더 +2
40709,1,jumping,점프,2,점프 +2
40710,1,aggression,적극성,2,적극성 +2
40710,1,interceptions,가로채기,2,가로채기 +2
40710,1,longpassing,긴 패스,3,긴 패스 +3
40710,1,shortpassing,짧은 패스,3,짧은 패스 +3
40711,1,agility,민첩성,3,민첩성 +3
40711,1,dribbling,드리블,2,드리블 +2
40711,1,finishing,골 결정력,2,골 결정력 +2
40711,1,reactions,반응 속도,3,반응 속도 +3
40712,1,aggression,적극성,3,적극성 +3
40712,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40712,1,stamina,스태미너,3,스태미너 +3
40712,1,standingtackle,태클,2,태클 +2
40713,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40713,1,crossing,크로스,3,크로스 +3
40713,1,positioning,위치 선정,2,위치 선정 +2
40713,1,shortpassing,짧은 패스,3,짧은 패스 +3
40714,1,aggression,적극성,2,적극성 +2
40714,1,positioning,위치 선정,2,위치 선정 +2
40714,1,reactions,반응 속도,3,반응 속도 +3
40714,1,shortpassing,짧은 패스,3,짧은 패스 +3
40715,1,balance,밸런스,2,밸런스 +2
40715,1,dribbling,드리블,3,드리블 +3
40715,1,longpassing,긴 패스,3,긴 패스 +3
40715,1,positioning,위치 선정,2,위치 선정 +2
40716,1,agility,민첩성,3,민첩성 +3
40716,1,dribbling,드리블,3,드리블 +3
40716,1,headingaccuracy,헤더,2,헤더 +2
40716,1,shotpower,슛 파워,2,슛 파워 +2
40717,1,interceptions,가로채기,2,가로채기 +2
40717,1,jumping,점프,3,점프 +3
40717,1,longpassing,긴 패스,3,긴 패스 +3
40717,1,strength,몸싸움,2,몸싸움 +2
40718,1,aggression,적극성,2,적극성 +2
40718,1,balance,밸런스,2,밸런스 +2
40718,1,crossing,크로스,3,크로스 +3
40718,1,headingaccuracy,헤더,3,헤더 +3
40719,1,longshots,중거리 슛,2,중거리 슛 +2
40719,1,shotpower,슛 파워,1,슛 파워 +1
40720,1,positioning,위치 선정,2,위치 선정 +2
40720,1,shortpassing,짧은 패스,1,짧은 패스 +1
40721,1,aggression,적극성,1,적극성 +1
40721,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40722,1,finishing,골 결정력,1,골 결정력 +1
40722,1,sprintspeed,속력,2,속력 +2
40723,1,agility,민첩성,1,민첩성 +1
40723,1,dribbling,드리블,2,드리블 +2
40724,1,positioning,위치 선정,2,위치 선정 +2
40724,1,volleys,발리 슛,1,발리 슛 +1
40725,1,marking,대인 수비,2,대인 수비 +2
40725,1,reactions,반응 속도,1,반응 속도 +1
40726,1,crossing,크로스,1,크로스 +1
40726,1,longpassing,긴 패스,2,긴 패스 +2
40727,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40727,1,dribbling,드리블,1,드리블 +1
40728,1,overall,전체 능력치,1,전체 능력치 +1
40728,2,overall,전체 능력치,2,전체 능력치 +2
40728,3,overall,전체 능력치,3,전체 능력치 +3
40729,1,overall,전체 능력치,1,전체 능력치 +1
40729,2,overall,전체 능력치,2,전체 능력치 +2
40729,3,overall,전체 능력치,3,전체 능력치 +3
40730,1,finishing,골 결정력,2,골 결정력 +2
40730,1,shortpassing,짧은 패스,2,짧은 패스 +2
40730,1,sprintspeed,속력,1,속력 +1
40731,1,composure,침착성,1,침착성 +1
40731,1,finishing,골 결정력,2,골 결정력 +2
40732,1,finishing,골 결정력,2,골 결정력 +2
40732,1,shortpassing,짧은 패스,2,짧은 패스 +2
40733,1,crossing,크로스,2,크로스 +2
40733,1,headingaccuracy,헤더,2,헤더 +2
40733,1,longpassing,긴 패스,1,긴 패스 +1
40735,1,crossing,크로스,2,크로스 +2
40735,1,headingaccuracy,헤더,3,헤더 +3
40735,1,jumping,점프,2,점프 +2
40735,1,strength,몸싸움,3,몸싸움 +3
40736,1,agility,민첩성,2,민첩성 +2
40736,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40736,1,shortpassing,짧은 패스,3,짧은 패스 +3
40736,1,vision,시야,2,시야 +2
40737,1,longpassing,긴 패스,2,긴 패스 +2
40737,1,shortpassing,짧은 패스,3,짧은 패스 +3
40737,1,sprintspeed,속력,3,속력 +3
40737,1,vision,시야,2,시야 +2
40738,1,composure,침착성,3,침착성 +3
40738,1,longshots,중거리 슛,2,중거리 슛 +2
40738,1,positioning,위치 선정,2,위치 선정 +2
40738,1,shortpassing,짧은 패스,3,짧은 패스 +3
40739,1,positioning,위치 선정,2,위치 선정 +2
40739,1,shortpassing,짧은 패스,3,짧은 패스 +3
40739,1,shotpower,슛 파워,2,슛 파워 +2
40739,1,vision,시야,3,시야 +3
40740,1,aggression,적극성,3,적극성 +3
40740,1,interceptions,가로채기,2,가로채기 +2
40740,1,longshots,중거리 슛,2,중거리 슛 +2
40740,1,stamina,스태미너,3,스태미너 +3
40741,1,aggression,적극성,3,적극성 +3
40741,1,freekickaccuracy,프리킥,2,프리킥 +2
40741,1,headingaccuracy,헤더,2,헤더 +2
40741,1,stamina,스태미너,3,스태미너 +3
40742,1,crossing,크로스,2,크로스 +2
40742,1,sprintspeed,속력,2,속력 +2
40742,1,stamina,스태미너,3,스태미너 +3
40742,1,standingtackle,태클,3,태클 +3
40743,1,aggression,적극성,2,적극성 +2
40743,1,composure,침착성,3,침착성 +3
40743,1,crossing,크로스,2,크로스 +2
40743,1,shortpassing,짧은 패스,3,짧은 패스 +3
40744,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40744,1,dribbling,드리블,2,드리블 +2
40744,1,finishing,골 결정력,2,골 결정력 +2
40744,1,shortpassing,짧은 패스,3,짧은 패스 +3
40745,1,dribbling,드리블,3,드리블 +3
40745,1,finishing,골 결정력,2,골 결정력 +2
40745,1,positioning,위치 선정,2,위치 선정 +2
40745,1,sprintspeed,속력,3,속력 +3
40746,1,interceptions,가로채기,2,가로채기 +2
40746,1,marking,대인 수비,3,대인 수비 +3
40746,1,shortpassing,짧은 패스,2,짧은 패스 +2
40746,1,standingtackle,태클,3,태클 +3
40747,1,crossing,크로스,3,크로스 +3
40747,1,finishing,골 결정력,2,골 결정력 +2
40747,1,positioning,위치 선정,2,위치 선정 +2
40747,1,stamina,스태미너,3,스태미너 +3
40748,1,composure,침착성,3,침착성 +3
40748,1,longshots,중거리 슛,2,중거리 슛 +2
40748,1,shortpassing,짧은 패스,3,짧은 패스 +3
40748,1,vision,시야,2,시야 +2
40749,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40749,1,positioning,위치 선정,3,위치 선정 +3
40749,1,shortpassing,짧은 패스,3,짧은 패스 +3
40749,1,vision,시야,2,시야 +2
40750,1,aggression,적극성,3,적극성 +3
40750,1,interceptions,가로채기,2,가로채기 +2
40750,1,sprintspeed,속력,2,속력 +2
40750,1,stamina,스태미너,3,스태미너 +3
40751,1,aggression,적극성,2,적극성 +2
40751,1,headingaccuracy,헤더,3,헤더 +3
40751,1,longpassing,긴 패스,2,긴 패스 +2
40751,1,strength,몸싸움,3,몸싸움 +3
40752,1,dribbling,드리블,3,드리블 +3
40752,1,finishing,골 결정력,3,골 결정력 +3
40752,1,positioning,위치 선정,2,위치 선정 +2
40752,1,shortpassing,짧은 패스,2,짧은 패스 +2
40753,1,crossing,크로스,2,크로스 +2
40753,1,headingaccuracy,헤더,2,헤더 +2
40753,1,marking,대인 수비,3,대인 수비 +3
40753,1,strength,몸싸움,3,몸싸움 +3
40754,1,acceleration,가속력,2,가속력 +2
40754,1,aggression,적극성,3,적극성 +3
40754,1,sprintspeed,속력,2,속력 +2
40754,1,stamina,스태미너,3,스태미너 +3
40755,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40755,1,positioning,위치 선정,2,위치 선정 +2
40755,1,shortpassing,짧은 패스,3,짧은 패스 +3
40755,1,stamina,스태미너,2,스태미너 +2
40756,1,aggression,적극성,3,적극성 +3
40756,1,crossing,크로스,2,크로스 +2
40756,1,headingaccuracy,헤더,2,헤더 +2
40756,1,stamina,스태미너,3,스태미너 +3
40757,1,crossing,크로스,2,크로스 +2
40757,1,positioning,위치 선정,2,위치 선정 +2
40757,1,shortpassing,짧은 패스,3,짧은 패스 +3
40757,1,vision,시야,3,시야 +3
40758,1,crossing,크로스,3,크로스 +3
40758,1,marking,대인 수비,2,대인 수비 +2
40758,1,stamina,스태미너,3,스태미너 +3
40758,1,standingtackle,태클,2,태클 +2
40759,1,crossing,크로스,3,크로스 +3
40759,1,finishing,골 결정력,2,골 결정력 +2
40759,1,headingaccuracy,헤더,3,헤더 +3
40759,1,positioning,위치 선정,2,위치 선정 +2
40760,1,aggression,적극성,3,적극성 +3
40760,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40760,1,shortpassing,짧은 패스,2,짧은 패스 +2
40760,1,stamina,스태미너,3,스태미너 +3
40761,1,aggression,적극성,3,적극성 +3
40761,1,interceptions,가로채기,2,가로채기 +2
40761,1,marking,대인 수비,2,대인 수비 +2
40761,1,stamina,스태미너,3,스태미너 +3
40762,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40762,1,composure,침착성,2,침착성 +2
40762,1,shortpassing,짧은 패스,3,짧은 패스 +3
40762,1,vision,시야,2,시야 +2
40763,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40763,1,dribbling,드리블,3,드리블 +3
40763,1,positioning,위치 선정,2,위치 선정 +2
40763,1,sprintspeed,속력,3,속력 +3
40764,1,dribbling,드리블,2,드리블 +2
40764,1,positioning,위치 선정,3,위치 선정 +3
40764,1,shortpassing,짧은 패스,3,짧은 패스 +3
40764,1,vision,시야,2,시야 +2
40765,1,aggression,적극성,3,적극성 +3
40765,1,crossing,크로스,2,크로스 +2
40765,1,longpassing,긴 패스,2,긴 패스 +2
40765,1,stamina,스태미너,3,스태미너 +3
40766,1,agility,민첩성,3,민첩성 +3
40766,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40766,1,dribbling,드리블,3,드리블 +3
40766,1,shortpassing,짧은 패스,2,짧은 패스 +2
40767,1,interceptions,가로채기,3,가로채기 +3
40767,1,marking,대인 수비,3,대인 수비 +3
40767,1,positioning,위치 선정,2,위치 선정 +2
40767,1,sprintspeed,속력,2,속력 +2
40768,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40768,1,positioning,위치 선정,2,위치 선정 +2
40768,1,shortpassing,짧은 패스,3,짧은 패스 +3
40768,1,stamina,스태미너,2,스태미너 +2
40769,1,interceptions,가로채기,2,가로채기 +2
40769,1,shortpassing,짧은 패스,3,짧은 패스 +3
40769,1,stamina,스태미너,2,스태미너 +2
40769,1,vision,시야,3,시야 +3
40770,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40770,1,composure,침착성,2,침착성 +2
40770,1,shortpassing,짧은 패스,3,짧은 패스 +3
40770,1,vision,시야,2,시야 +2
40771,1,crossing,크로스,2,크로스 +2
40771,1,finishing,골 결정력,2,골 결정력 +2
40771,1,sprintspeed,속력,3,속력 +3
40771,1,stamina,스태미너,3,스태미너 +3
40772,1,acceleration,가속력,2,가속력 +2
40772,1,aggression,적극성,3,적극성 +3
40772,1,positioning,위치 선정,2,위치 선정 +2
40772,1,stamina,스태미너,3,스태미너 +3
