teamcolor_id,stage,required_players,condition_text,icon_url
40628,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40629,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40630,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l240.png
40631,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l448.png
40632,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l483.png
40633,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l449.png
40634,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l450.png
40635,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l480.png
40636,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png
40637,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131682.png
40638,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l115845.png
40639,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40640,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l52.png
40641,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l189.png
40642,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l110374.png
40643,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l21.png
40644,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l32.png
40645,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1824.png
40646,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l22.png
40647,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l25.png
40648,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l36.png
40649,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l169.png
40650,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40651,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l219.png
40652,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l69.png
40653,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l72.png
40654,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l65.png
40655,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l66.png
40656,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l18.png
40657,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1799.png
40658,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l52.png
40659,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40660,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999113.png
40660,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999113.png
40660,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999113.png
40661,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999846.png
40661,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999846.png
40661,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999846.png
40662,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130491.png
40662,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130491.png
40662,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130491.png
40663,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999848.png
40663,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999848.png
40663,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999848.png
40664,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130493.png
40664,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130493.png
40664,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130493.png
40665,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999851.png
40665,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999851.png
40665,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999851.png
40666,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999852.png
40666,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999852.png
40666,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999852.png
40667,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130550.png
40667,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130550.png
40667,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130550.png
40668,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999853.png
40668,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999853.png
40668,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999853.png
40670,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999856.png
40670,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999856.png
40670,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999856.png
40671,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l52.png
40672,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130586.png
40672,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130586.png
40672,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130586.png
40674,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130592.png
40674,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130592.png
40674,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130592.png
40676,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130591.png
40676,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130591.png
40676,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130591.png
40677,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999863.png
40677,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999863.png
40677,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999863.png
40678,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999596.png
40678,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999596.png
40678,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999596.png
40679,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130624.png
40679,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130624.png
40679,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130624.png
40680,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3004.png
40681,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3007.png
40682,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3008.png
40683,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3010.png
40684,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3012.png
40685,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3014.png
40686,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3018.png
40687,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3021.png
40688,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3034.png
40689,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3036.png
40690,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3038.png
40691,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3042.png
40692,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3045.png
40693,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3046.png
40694,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3047.png
40695,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3048.png
40696,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3052.png
40697,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3054.png
40698,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3056.png
40699,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3057.png
40700,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3058.png
40701,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3060.png
40702,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3070.png
40703,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3080.png
40704,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3083.png
40705,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3095.png
40706,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3097.png
40707,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3108.png
40708,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3110.png
40709,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3117.png
40710,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3129.png
40711,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3136.png
40712,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3145.png
40713,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3163.png
40714,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3167.png
40715,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3182.png
40716,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3183.png
40717,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3195.png
40718,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3198.png
40719,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3085.png
40720,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3087.png
40721,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3104.png
40722,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3111.png
40723,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3140.png
40724,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3161.png
40725,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3162.png
40726,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3191.png
40727,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3164.png
40728,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999867.png
40728,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999867.png
40728,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999867.png
40729,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130634.png
40729,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130634.png
40729,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130634.png
40730,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2.png
40731,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l21.png
40732,1,4,4명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png
40733,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l64.png
40735,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1.png
40736,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40737,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png
40738,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2.png
40739,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40740,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1943.png
40741,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l106.png
40742,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1799.png
40743,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1808.png
40744,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40745,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40746,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l483.png
40747,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l240.png
40748,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l449.png
40749,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l450.png
40750,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l457.png
40751,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1860.png
40752,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l21.png
40753,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l22.png
40754,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l112172.png
40755,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l36.png
40756,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10029.png
40757,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l32.png
40758,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l25.png
40759,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131682.png
40760,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png
40761,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l52.png
40762,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1745.png
40763,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131681.png
40764,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40765,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l115845.png
40766,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40767,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l64.png
40768,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l65.png
40769,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l66.png
40770,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l219.png
40771,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l74.png
40772,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l69.png
